composition,M.m.a/M.m.b,M.m.a-M.m.b,M.m.a*M.m.b,M.m.a+M.m.b,"sqrt(M.m.a,M.m.b)",M.p.a/M.p.b,M.p.a-M.p.b,M.p.a*M.p.b,M.p.a+M.p.b,"sqrt(M.p.a,M.p.b)",M.r.a/M.r.b,M.r.a-M.r.b,M.r.a*M.r.b,M.r.a+M.r.b,"sqrt(M.r.a,M.r.b)",M.x.a/M.x.b,M.x.a-M.x.b,M.x.a*M.x.b,M.x.a+M.x.b,"sqrt(M.x.a,M.x.b)",M.v.a/M.v.b,M.v.a-M.v.b,M.v.a*M.v.b,M.v.a+M.v.b,"sqrt(M.v.a,M.v.b)",M.e.a/M.e.b,M.e.a-M.e.b,M.e.a*M.e.b,M.e.a+M.e.b,"sqrt(M.e.a,M.e.b)",S.m.a/S.m.b,S.m.a-S.m.b,S.m.a*S.m.b,S.m.a+S.m.b,"sqrt(S.m.a,S.m.b)",S.p.a/S.p.b,S.p.a-S.p.b,S.p.a*S.p.b,S.p.a+S.p.b,"sqrt(S.p.a,S.p.b)",S.r.a/S.r.b,S.r.a-S.r.b,S.r.a*S.r.b,S.r.a+S.r.b,"sqrt(S.r.a,S.r.b)",S.x.a/S.x.b,S.x.a-S.x.b,S.x.a*S.x.b,S.x.a+S.x.b,"sqrt(S.x.a,S.x.b)",S.v.a/S.v.b,S.v.a-S.v.b,S.v.a*S.v.b,S.v.a+S.v.b,"sqrt(S.v.a,S.v.b)",S.e.a/S.e.b,S.e.a-S.e.b,S.e.a*S.e.b,S.e.a+S.e.b,"sqrt(S.e.a,S.e.b)",M.m.a,M.p.a,M.r.a,M.x.a,M.v.a,M.e.a,S.m.a,S.p.a,S.r.a,S.x.a,S.v.a,S.e.a,M.m.b,M.p.b,M.r.b,M.x.b,M.v.b,M.e.b,S.m.b,S.p.b,S.r.b,S.x.b,S.v.b,S.e.b
La2(Zr0.8Ce0.2)2O7,1.3752690035088275,37.903070000000014,14029.785843128,239.90787000000003,171.74461971683687,0.945746908682454,0.5909817400000001,112.22098514227257,21.19512208,14.993039375041954,1.3137032842582106,0.2769999999999999,1.0242799999999999,2.043,1.4578370965234764,0.8540372670807453,0.18799999999999994,1.4168,2.388,1.6937957373898425,0.7153179190751445,985.0,8563500.0,5935.0,4254.083332517124,0.6045751633986928,24.20000000000001,2264.4,98.2,71.51531304552894,0.0,24.44600000000001,0.0,24.44600000000001,24.44600000000001,0.0,0.22040497499999925,0.0,0.22040497499999925,0.22040497499999925,0.0,0.10749999999999996,0.0,0.10749999999999996,0.10749999999999996,0.0,0.10499999999999997,0.0,0.10499999999999997,0.10499999999999997,0.0,850.0,0.0,850.0,850.0,0.0,17.0,0.0,17.0,17.0,138.90547,10.30207017,1.16,1.1,2475.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0024,10.89305191,0.883,1.288,3460.0,61.2,24.44600000000001,0.22040497499999925,0.10749999999999997,0.10499999999999997,850.0,17.0
La1.7Dy0.3Zr2O7,1.561482170262212,51.22064950000001,12994.370705987998,233.6686495,169.1516962586478,1.0075054631838398,0.08109570350000084,117.62187633262009,21.6908755435,15.33787238108227,1.357202380952381,0.30005000000000004,0.957642,1.98005,1.4160910996471945,0.8406015037593986,0.212,1.4869400000000002,2.4480000000000004,1.7374763307740342,0.6605921052631579,1289.75,9538950.0,6310.25,4554.267785550164,0.5970588235294118,27.4,2760.8,108.6,79.19823230350536,0.0,11.797264999999996,0.0,11.797264999999996,11.797264999999996,0.0,1.946384845,0.0,1.946384845,1.946384845,0.0,0.06649999999999989,0.0,0.06649999999999989,0.06649999999999989,0.0,0.059999999999999935,0.0,0.059999999999999935,0.059999999999999935,0.0,117.5,0.0,117.5,117.5,0.0,12.0,0.0,12.0,12.0,142.4446495,10.885985623500002,1.14005,1.1179999999999999,2510.25,40.6,11.797264999999996,1.946384845,0.06649999999999989,0.059999999999999935,117.5,12.0,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
La1.7Dy0.3Zr2O7,1.561482170262212,51.22064950000001,12994.370705987998,233.6686495,169.1516962586478,1.0075054631838398,0.08109570350000084,117.62187633262009,21.6908755435,15.33787238108227,1.357202380952381,0.30005000000000004,0.957642,1.98005,1.4160910996471945,0.8406015037593986,0.212,1.4869400000000002,2.4480000000000004,1.7374763307740342,0.6605921052631579,1289.75,9538950.0,6310.25,4554.267785550164,0.5970588235294118,27.4,2760.8,108.6,79.19823230350536,0.0,11.797264999999996,0.0,11.797264999999996,11.797264999999996,0.0,1.946384845,0.0,1.946384845,1.946384845,0.0,0.06649999999999989,0.0,0.06649999999999989,0.06649999999999989,0.0,0.059999999999999935,0.0,0.059999999999999935,0.059999999999999935,0.0,117.5,0.0,117.5,117.5,0.0,12.0,0.0,12.0,12.0,142.4446495,10.885985623500002,1.14005,1.1179999999999999,2510.25,40.6,11.797264999999996,1.946384845,0.06649999999999989,0.059999999999999935,117.5,12.0,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
La1.7Dy0.3Zr2O7,1.561482170262212,51.22064950000001,12994.370705987998,233.6686495,169.1516962586478,1.0075054631838398,0.08109570350000084,117.62187633262009,21.6908755435,15.33787238108227,1.357202380952381,0.30005000000000004,0.957642,1.98005,1.4160910996471945,0.8406015037593986,0.212,1.4869400000000002,2.4480000000000004,1.7374763307740342,0.6605921052631579,1289.75,9538950.0,6310.25,4554.267785550164,0.5970588235294118,27.4,2760.8,108.6,79.19823230350536,0.0,11.797264999999996,0.0,11.797264999999996,11.797264999999996,0.0,1.946384845,0.0,1.946384845,1.946384845,0.0,0.06649999999999989,0.0,0.06649999999999989,0.06649999999999989,0.0,0.059999999999999935,0.0,0.059999999999999935,0.059999999999999935,0.0,117.5,0.0,117.5,117.5,0.0,12.0,0.0,12.0,12.0,142.4446495,10.885985623500002,1.14005,1.1179999999999999,2510.25,40.6,11.797264999999996,1.946384845,0.06649999999999989,0.059999999999999935,117.5,12.0,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
La1.7(DyNd)0.15(Zr0.8Ce0.2)2O7,1.396751953418929,40.072899500000034,14248.943830218805,242.07769950000002,173.50425048042686,0.9817132579422368,0.19919843049999564,116.4887010701277,21.586905389500004,15.264897056808767,1.298074745186863,0.2632000000000001,1.0120946000000002,2.0292000000000003,1.4468805894060506,0.8633540372670808,0.17599999999999993,1.4322560000000002,2.4000000000000004,1.7016133520867778,0.7172687861271677,978.2499999999997,8586855.000000002,5941.75,4258.013981012745,0.6388888888888891,22.099999999999994,2392.9200000000005,100.3,72.62403183519902,0.4132556345111276,14.34355275874098,246.96442525981826,34.54844724125904,26.451207085167642,7.329580050510661,1.3950709327932964,0.3560589270702824,1.8358808827932949,1.6304418915328822,0.5096414337179435,0.05271354587532106,0.005889543818402979,0.16228645412467885,0.1206557315487148,0.4751310967331987,0.05511123484301412,0.005238320341483514,0.15488876515698582,0.11624925328314535,0.18420939892640067,693.4220109125595,133091.2907243245,1006.5779890874403,864.3012592069194,0.6175692450205341,6.501322834650919,178.47751181093437,27.49867716534908,19.98054609419428,141.07529950000003,10.693853479500005,1.1462,1.112,2481.7500000000005,39.10000000000001,10.102447241259028,1.6154759077932956,0.0547864541246789,0.04988876515698585,156.57798908744059,10.498677165349081,101.0024,10.89305191,0.883,1.288,3460.0,61.2,24.44600000000001,0.22040497499999925,0.10749999999999997,0.10499999999999997,850.0,17.0
La1.7(DyNd)0.15(Zr0.8Ce0.2)2O7,1.396751953418929,40.072899500000034,14248.943830218805,242.07769950000002,173.50425048042686,0.9817132579422368,0.19919843049999564,116.4887010701277,21.586905389500004,15.264897056808767,1.298074745186863,0.2632000000000001,1.0120946000000002,2.0292000000000003,1.4468805894060506,0.8633540372670808,0.17599999999999993,1.4322560000000002,2.4000000000000004,1.7016133520867778,0.7172687861271677,978.2499999999997,8586855.000000002,5941.75,4258.013981012745,0.6388888888888891,22.099999999999994,2392.9200000000005,100.3,72.62403183519902,0.4132556345111276,14.34355275874098,246.96442525981826,34.54844724125904,26.451207085167642,7.329580050510661,1.3950709327932964,0.3560589270702824,1.8358808827932949,1.6304418915328822,0.5096414337179435,0.05271354587532106,0.005889543818402979,0.16228645412467885,0.1206557315487148,0.4751310967331987,0.05511123484301412,0.005238320341483514,0.15488876515698582,0.11624925328314535,0.18420939892640067,693.4220109125595,133091.2907243245,1006.5779890874403,864.3012592069194,0.6175692450205341,6.501322834650919,178.47751181093437,27.49867716534908,19.98054609419428,141.07529950000003,10.693853479500005,1.1462,1.112,2481.7500000000005,39.10000000000001,10.102447241259028,1.6154759077932956,0.0547864541246789,0.04988876515698585,156.57798908744059,10.498677165349081,101.0024,10.89305191,0.883,1.288,3460.0,61.2,24.44600000000001,0.22040497499999925,0.10749999999999997,0.10499999999999997,850.0,17.0
La1.7(DyNd)0.15(Zr0.8Ce0.2)2O7,1.396751953418929,40.072899500000034,14248.943830218805,242.07769950000002,173.50425048042686,0.9817132579422368,0.19919843049999564,116.4887010701277,21.586905389500004,15.264897056808767,1.298074745186863,0.2632000000000001,1.0120946000000002,2.0292000000000003,1.4468805894060506,0.8633540372670808,0.17599999999999993,1.4322560000000002,2.4000000000000004,1.7016133520867778,0.7172687861271677,978.2499999999997,8586855.000000002,5941.75,4258.013981012745,0.6388888888888891,22.099999999999994,2392.9200000000005,100.3,72.62403183519902,0.4132556345111276,14.34355275874098,246.96442525981826,34.54844724125904,26.451207085167642,7.329580050510661,1.3950709327932964,0.3560589270702824,1.8358808827932949,1.6304418915328822,0.5096414337179435,0.05271354587532106,0.005889543818402979,0.16228645412467885,0.1206557315487148,0.4751310967331987,0.05511123484301412,0.005238320341483514,0.15488876515698582,0.11624925328314535,0.18420939892640067,693.4220109125595,133091.2907243245,1006.5779890874403,864.3012592069194,0.6175692450205341,6.501322834650919,178.47751181093437,27.49867716534908,19.98054609419428,141.07529950000003,10.693853479500005,1.1462,1.112,2481.7500000000005,39.10000000000001,10.102447241259028,1.6154759077932956,0.0547864541246789,0.04988876515698585,156.57798908744059,10.498677165349081,101.0024,10.89305191,0.883,1.288,3460.0,61.2,24.44600000000001,0.22040497499999925,0.10749999999999997,0.10499999999999997,850.0,17.0
(La0.2Nd0.2Sm0.2Gd0.2Yb0.2)2Zr2O7,1.6745537797070953,61.535494000000064,13935.332080656,243.98349400000004,177.92493131412488,1.0943501182842221,1.0194426419999996,127.76061170988159,22.629222482000003,16.017505633527687,1.2823809523809524,0.2372,0.904848,1.9172,1.3660014055629663,0.8586466165413532,0.1880000000000001,1.51886,2.472,1.7530156873228488,0.5897368421052631,1559.0,8515800.0,6041.0,4411.584862608902,0.6088235294117649,26.59999999999999,2815.200000000001,109.4,79.61130572977686,0.0,11.846542316142033,0.0,11.846542316142033,11.846542316142033,0.0,0.9545071577932108,0.0,0.9545071577932108,0.9545071577932108,0.0,0.058235384432490864,0.0,0.058235384432490864,0.058235384432490864,0.0,0.03919183588453079,0.0,0.03919183588453079,0.03919183588453079,0.0,371.8924575734227,0.0,371.8924575734227,371.8924575734227,0.0,10.781465577554844,0.0,10.781465577554844,10.781465577554844,152.75949400000005,11.824332562,1.0772,1.1420000000000001,2241.0,41.40000000000001,11.846542316142033,0.9545071577932108,0.058235384432490864,0.03919183588453079,371.8924575734227,10.781465577554844,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(La0.2Nd0.2Sm0.2Gd0.2Yb0.2)2Zr2O7,1.6745537797070953,61.535494000000064,13935.332080656,243.98349400000004,177.92493131412488,1.0943501182842221,1.0194426419999996,127.76061170988159,22.629222482000003,16.017505633527687,1.2823809523809524,0.2372,0.904848,1.9172,1.3660014055629663,0.8586466165413532,0.1880000000000001,1.51886,2.472,1.7530156873228488,0.5897368421052631,1559.0,8515800.0,6041.0,4411.584862608902,0.6088235294117649,26.59999999999999,2815.200000000001,109.4,79.61130572977686,0.0,11.846542316142033,0.0,11.846542316142033,11.846542316142033,0.0,0.9545071577932108,0.0,0.9545071577932108,0.9545071577932108,0.0,0.058235384432490864,0.0,0.058235384432490864,0.058235384432490864,0.0,0.03919183588453079,0.0,0.03919183588453079,0.03919183588453079,0.0,371.8924575734227,0.0,371.8924575734227,371.8924575734227,0.0,10.781465577554844,0.0,10.781465577554844,10.781465577554844,152.75949400000005,11.824332562,1.0772,1.1420000000000001,2241.0,41.40000000000001,11.846542316142033,0.9545071577932108,0.058235384432490864,0.03919183588453079,371.8924575734227,10.781465577554844,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(La0.2Nd0.2Sm0.2Gd0.2Yb0.2)2Zr2O7,1.6745537797070953,61.535494000000064,13935.332080656,243.98349400000004,177.92493131412488,1.0943501182842221,1.0194426419999996,127.76061170988159,22.629222482000003,16.017505633527687,1.2823809523809524,0.2372,0.904848,1.9172,1.3660014055629663,0.8586466165413532,0.1880000000000001,1.51886,2.472,1.7530156873228488,0.5897368421052631,1559.0,8515800.0,6041.0,4411.584862608902,0.6088235294117649,26.59999999999999,2815.200000000001,109.4,79.61130572977686,0.0,11.846542316142033,0.0,11.846542316142033,11.846542316142033,0.0,0.9545071577932108,0.0,0.9545071577932108,0.9545071577932108,0.0,0.058235384432490864,0.0,0.058235384432490864,0.058235384432490864,0.0,0.03919183588453079,0.0,0.03919183588453079,0.03919183588453079,0.0,371.8924575734227,0.0,371.8924575734227,371.8924575734227,0.0,10.781465577554844,0.0,10.781465577554844,10.781465577554844,152.75949400000005,11.824332562,1.0772,1.1420000000000001,2241.0,41.40000000000001,11.846542316142033,0.9545071577932108,0.058235384432490864,0.03919183588453079,371.8924575734227,10.781465577554844,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Dy0.2Nd0.2Sm0.2Eu0.2Yb0.2)2Zr2O7,1.7146935017100764,65.19720000000001,14269.3675488,247.6452,181.07846361574863,1.0847532552742565,0.9157495935999976,126.64021973645029,22.525529433600006,15.941111529346983,1.2538095238095237,0.21319999999999995,0.8846879999999999,1.8932,1.3471563532122022,0.8766917293233082,0.16400000000000015,1.5507799999999998,2.496,1.7687441872696006,0.595,1539.0,8591800.0,6061.0,4421.778036039349,0.5705882352941176,29.20000000000001,2638.4,106.8,78.29074019320548,0.0,10.179135648963513,0.0,10.179135648963513,10.179135648963513,0.0,1.7784767054356787,0.0,1.7784767054356787,1.7784767054356787,0.0,0.04308317537043895,0.0,0.04308317537043895,0.04308317537043895,0.0,0.04270831300812522,0.0,0.04270831300812522,0.04270831300812522,0.0,388.43789722425385,0.0,388.43789722425385,388.43789722425385,0.0,15.967466924969662,0.0,15.967466924969662,15.967466924969662,156.4212,11.720639513599998,1.0532,1.166,2261.0,38.8,10.179135648963513,1.7784767054356787,0.04308317537043895,0.04270831300812522,388.43789722425385,15.967466924969662,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Dy0.2Nd0.2Sm0.2Eu0.2Yb0.2)2Zr2O7,1.7146935017100764,65.19720000000001,14269.3675488,247.6452,181.07846361574863,1.0847532552742565,0.9157495935999976,126.64021973645029,22.525529433600006,15.941111529346983,1.2538095238095237,0.21319999999999995,0.8846879999999999,1.8932,1.3471563532122022,0.8766917293233082,0.16400000000000015,1.5507799999999998,2.496,1.7687441872696006,0.595,1539.0,8591800.0,6061.0,4421.778036039349,0.5705882352941176,29.20000000000001,2638.4,106.8,78.29074019320548,0.0,10.179135648963513,0.0,10.179135648963513,10.179135648963513,0.0,1.7784767054356787,0.0,1.7784767054356787,1.7784767054356787,0.0,0.04308317537043895,0.0,0.04308317537043895,0.04308317537043895,0.0,0.04270831300812522,0.0,0.04270831300812522,0.04270831300812522,0.0,388.43789722425385,0.0,388.43789722425385,388.43789722425385,0.0,15.967466924969662,0.0,15.967466924969662,15.967466924969662,156.4212,11.720639513599998,1.0532,1.166,2261.0,38.8,10.179135648963513,1.7784767054356787,0.04308317537043895,0.04270831300812522,388.43789722425385,15.967466924969662,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Dy0.2Nd0.2Sm0.2Eu0.2Yb0.2)2Zr2O7,1.7146935017100764,65.19720000000001,14269.3675488,247.6452,181.07846361574863,1.0847532552742565,0.9157495935999976,126.64021973645029,22.525529433600006,15.941111529346983,1.2538095238095237,0.21319999999999995,0.8846879999999999,1.8932,1.3471563532122022,0.8766917293233082,0.16400000000000015,1.5507799999999998,2.496,1.7687441872696006,0.595,1539.0,8591800.0,6061.0,4421.778036039349,0.5705882352941176,29.20000000000001,2638.4,106.8,78.29074019320548,0.0,10.179135648963513,0.0,10.179135648963513,10.179135648963513,0.0,1.7784767054356787,0.0,1.7784767054356787,1.7784767054356787,0.0,0.04308317537043895,0.0,0.04308317537043895,0.04308317537043895,0.0,0.04270831300812522,0.0,0.04270831300812522,0.04270831300812522,0.0,388.43789722425385,0.0,388.43789722425385,388.43789722425385,0.0,15.967466924969662,0.0,15.967466924969662,15.967466924969662,156.4212,11.720639513599998,1.0532,1.166,2261.0,38.8,10.179135648963513,1.7784767054356787,0.04308317537043895,0.04270831300812522,388.43789722425385,15.967466924969662,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Y0.2Nd0.2Sm0.2Eu0.2Gd0.2)2Zr2O7,1.5187271989827238,47.32037,12638.571608879998,229.76837,165.88056135273018,0.988231867743082,0.12715337360000056,115.37176797861298,21.4826264664,15.190776936603465,1.2680952380952382,0.2252,0.8947679999999999,1.9052,1.3565585280407182,0.8917293233082706,0.14400000000000013,1.57738,2.516,1.7819921436414918,0.6834210526315789,1203.0,9868600.0,6397.0,4602.652387482678,0.6705882352941177,22.4,3100.8,113.6,81.87404961280467,0.0,25.163631815530923,0.0,25.163631815530923,25.163631815530923,0.0,2.21975000453785,0.0,2.21975000453785,2.21975000453785,0.0,0.029640512816076537,0.0,0.029640512816076537,0.029640512816076537,0.0,0.028000000000000025,0.0,0.028000000000000025,0.028000000000000025,0.0,398.2913506467345,0.0,398.2913506467345,398.2913506467345,0.0,15.679285698015713,0.0,15.679285698015713,15.679285698015713,138.54437,10.6777365464,1.0652,1.186,2597.0,45.6,25.163631815530923,2.21975000453785,0.029640512816076537,0.028000000000000025,398.2913506467345,15.679285698015713,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Y0.2Nd0.2Sm0.2Eu0.2Gd0.2)2Zr2O7,1.5187271989827238,47.32037,12638.571608879998,229.76837,165.88056135273018,0.988231867743082,0.12715337360000056,115.37176797861298,21.4826264664,15.190776936603465,1.2680952380952382,0.2252,0.8947679999999999,1.9052,1.3565585280407182,0.8917293233082706,0.14400000000000013,1.57738,2.516,1.7819921436414918,0.6834210526315789,1203.0,9868600.0,6397.0,4602.652387482678,0.6705882352941177,22.4,3100.8,113.6,81.87404961280467,0.0,25.163631815530923,0.0,25.163631815530923,25.163631815530923,0.0,2.21975000453785,0.0,2.21975000453785,2.21975000453785,0.0,0.029640512816076537,0.0,0.029640512816076537,0.029640512816076537,0.0,0.028000000000000025,0.0,0.028000000000000025,0.028000000000000025,0.0,398.2913506467345,0.0,398.2913506467345,398.2913506467345,0.0,15.679285698015713,0.0,15.679285698015713,15.679285698015713,138.54437,10.6777365464,1.0652,1.186,2597.0,45.6,25.163631815530923,2.21975000453785,0.029640512816076537,0.028000000000000025,398.2913506467345,15.679285698015713,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Y0.2Nd0.2Sm0.2Eu0.2Gd0.2)2Zr2O7,1.5187271989827238,47.32037,12638.571608879998,229.76837,165.88056135273018,0.988231867743082,0.12715337360000056,115.37176797861298,21.4826264664,15.190776936603465,1.2680952380952382,0.2252,0.8947679999999999,1.9052,1.3565585280407182,0.8917293233082706,0.14400000000000013,1.57738,2.516,1.7819921436414918,0.6834210526315789,1203.0,9868600.0,6397.0,4602.652387482678,0.6705882352941177,22.4,3100.8,113.6,81.87404961280467,0.0,25.163631815530923,0.0,25.163631815530923,25.163631815530923,0.0,2.21975000453785,0.0,2.21975000453785,2.21975000453785,0.0,0.029640512816076537,0.0,0.029640512816076537,0.029640512816076537,0.0,0.028000000000000025,0.0,0.028000000000000025,0.028000000000000025,0.0,398.2913506467345,0.0,398.2913506467345,398.2913506467345,0.0,15.679285698015713,0.0,15.679285698015713,15.679285698015713,138.54437,10.6777365464,1.0652,1.186,2597.0,45.6,25.163631815530923,2.21975000453785,0.029640512816076537,0.028000000000000025,398.2913506467345,15.679285698015713,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(La0.2Y0.2Sm0.2Eu0.2Gd0.2)2Zr2O7,1.5070273612207314,46.253064,12541.207686335998,228.701064,164.99018547192463,0.9635947306717216,0.3933549276000008,112.49548949111004,21.2164249124,15.004856116647279,1.2802380952380952,0.23539999999999994,0.903336,1.9154,1.3645824123152108,0.8857142857142856,0.15200000000000016,1.56674,2.508,1.7766777985892659,0.6910526315789474,1174.0,9978800.0,6426.0,4619.07739705669,0.6588235294117647,23.20000000000001,3046.4,112.8,81.43119795262747,0.0,25.012051198743855,0.0,25.012051198743855,25.012051198743855,0.0,2.1684364009350503,0.0,2.1684364009350503,2.1684364009350503,0.0,0.046778627598509086,0.0,0.046778627598509086,0.046778627598509086,0.0,0.04214261501141092,0.0,0.04214261501141092,0.04214261501141092,0.0,382.77147229123534,0.0,382.77147229123534,382.77147229123534,0.0,15.992498241363045,0.0,15.992498241363045,15.992498241363045,137.47706399999998,10.4115349924,1.0754,1.178,2626.0,44.8,25.012051198743855,2.1684364009350503,0.046778627598509086,0.04214261501141092,382.77147229123534,15.992498241363045,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(La0.2Y0.2Sm0.2Eu0.2Gd0.2)2Zr2O7,1.5070273612207314,46.253064,12541.207686335998,228.701064,164.99018547192463,0.9635947306717216,0.3933549276000008,112.49548949111004,21.2164249124,15.004856116647279,1.2802380952380952,0.23539999999999994,0.903336,1.9154,1.3645824123152108,0.8857142857142856,0.15200000000000016,1.56674,2.508,1.7766777985892659,0.6910526315789474,1174.0,9978800.0,6426.0,4619.07739705669,0.6588235294117647,23.20000000000001,3046.4,112.8,81.43119795262747,0.0,25.012051198743855,0.0,25.012051198743855,25.012051198743855,0.0,2.1684364009350503,0.0,2.1684364009350503,2.1684364009350503,0.0,0.046778627598509086,0.0,0.046778627598509086,0.046778627598509086,0.0,0.04214261501141092,0.0,0.04214261501141092,0.04214261501141092,0.0,382.77147229123534,0.0,382.77147229123534,382.77147229123534,0.0,15.992498241363045,0.0,15.992498241363045,15.992498241363045,137.47706399999998,10.4115349924,1.0754,1.178,2626.0,44.8,25.012051198743855,2.1684364009350503,0.046778627598509086,0.04214261501141092,382.77147229123534,15.992498241363045,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(La0.2Y0.2Sm0.2Eu0.2Gd0.2)2Zr2O7,1.5070273612207314,46.253064,12541.207686335998,228.701064,164.99018547192463,0.9635947306717216,0.3933549276000008,112.49548949111004,21.2164249124,15.004856116647279,1.2802380952380952,0.23539999999999994,0.903336,1.9154,1.3645824123152108,0.8857142857142856,0.15200000000000016,1.56674,2.508,1.7766777985892659,0.6910526315789474,1174.0,9978800.0,6426.0,4619.07739705669,0.6588235294117647,23.20000000000001,3046.4,112.8,81.43119795262747,0.0,25.012051198743855,0.0,25.012051198743855,25.012051198743855,0.0,2.1684364009350503,0.0,2.1684364009350503,2.1684364009350503,0.0,0.046778627598509086,0.0,0.046778627598509086,0.046778627598509086,0.0,0.04214261501141092,0.0,0.04214261501141092,0.04214261501141092,0.0,382.77147229123534,0.0,382.77147229123534,382.77147229123534,0.0,15.992498241363045,0.0,15.992498241363045,15.992498241363045,137.47706399999998,10.4115349924,1.0754,1.178,2626.0,44.8,25.012051198743855,2.1684364009350503,0.046778627598509086,0.04214261501141092,382.77147229123534,15.992498241363045,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(La0.2Nd0.2Y0.2Eu0.2Gd0.2)2Zr2O7,1.4936142243269317,45.02946399999999,12429.585999935996,227.47746400000003,163.97202391871392,0.9476085744703264,0.5660835855999995,110.62917535539071,21.043696254400004,14.885523213399901,1.2873809523809523,0.24139999999999995,0.9083760000000001,1.9214,1.3693158729818329,0.8812030075187969,0.15800000000000014,1.55876,2.502,1.7727052772528211,0.7015789473684211,1134.0,10130800.0,6466.0,4641.934510524679,0.6323529411764706,25.0,2924.0,111.0,80.45495634204272,0.0,24.496211381137773,0.0,24.496211381137773,24.496211381137773,0.0,2.025120821352801,0.0,2.025120821352801,2.025120821352801,0.0,0.048738485819729734,0.0,0.048738485819729734,0.048738485819729734,0.0,0.04489988864128727,0.0,0.04489988864128727,0.04489988864128727,0.0,336.50260028712995,0.0,336.50260028712995,336.50260028712995,0.0,15.811388300841895,0.0,15.811388300841895,15.811388300841895,136.25346399999998,10.238806334400001,1.0814,1.172,2666.0,43.0,24.496211381137773,2.025120821352801,0.04873848581972973,0.04489988864128727,336.50260028712995,15.811388300841895,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(La0.2Nd0.2Y0.2Eu0.2Gd0.2)2Zr2O7,1.4936142243269317,45.02946399999999,12429.585999935996,227.47746400000003,163.97202391871392,0.9476085744703264,0.5660835855999995,110.62917535539071,21.043696254400004,14.885523213399901,1.2873809523809523,0.24139999999999995,0.9083760000000001,1.9214,1.3693158729818329,0.8812030075187969,0.15800000000000014,1.55876,2.502,1.7727052772528211,0.7015789473684211,1134.0,10130800.0,6466.0,4641.934510524679,0.6323529411764706,25.0,2924.0,111.0,80.45495634204272,0.0,24.496211381137773,0.0,24.496211381137773,24.496211381137773,0.0,2.025120821352801,0.0,2.025120821352801,2.025120821352801,0.0,0.048738485819729734,0.0,0.048738485819729734,0.048738485819729734,0.0,0.04489988864128727,0.0,0.04489988864128727,0.04489988864128727,0.0,336.50260028712995,0.0,336.50260028712995,336.50260028712995,0.0,15.811388300841895,0.0,15.811388300841895,15.811388300841895,136.25346399999998,10.238806334400001,1.0814,1.172,2666.0,43.0,24.496211381137773,2.025120821352801,0.04873848581972973,0.04489988864128727,336.50260028712995,15.811388300841895,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
