composition,M.m.ca/M.m.ai,M.m.ca-M.m.ai,M.m.ca*M.m.ai,M.m.ca+M.m.ai,"sqrt(M.m.ca,M.m.ai)",M.p.ca/M.p.ai,M.p.ca-M.p.ai,M.p.ca*M.p.ai,M.p.ca+M.p.ai,"sqrt(M.p.ca,M.p.ai)",M.r.ca/M.r.ai,M.r.ca-M.r.ai,M.r.ca*M.r.ai,M.r.ca+M.r.ai,"sqrt(M.r.ca,M.r.ai)",M.x.ca/M.x.ai,M.x.ca-M.x.ai,M.x.ca*M.x.ai,M.x.ca+M.x.ai,"sqrt(M.x.ca,M.x.ai)",M.v.ca/M.v.ai,M.v.ca-M.v.ai,M.v.ca*M.v.ai,M.v.ca+M.v.ai,"sqrt(M.v.ca,M.v.ai)",M.e.ca/M.e.ai,M.e.ca-M.e.ai,M.e.ca*M.e.ai,M.e.ca+M.e.ai,"sqrt(M.e.ca,M.e.ai)",S.m.ca/S.m.ai,S.m.ca-S.m.ai,S.m.ca*S.m.ai,S.m.ca+S.m.ai,"sqrt(S.m.ca,S.m.ai)",S.p.ca/S.p.ai,S.p.ca-S.p.ai,S.p.ca*S.p.ai,S.p.ca+S.p.ai,"sqrt(S.p.ca,S.p.ai)",S.r.ca/S.r.ai,S.r.ca-S.r.ai,S.r.ca*S.r.ai,S.r.ca+S.r.ai,"sqrt(S.r.ca,S.r.ai)",S.x.ca/S.x.ai,S.x.ca-S.x.ai,S.x.ca*S.x.ai,S.x.ca+S.x.ai,"sqrt(S.x.ca,S.x.ai)",S.v.ca/S.v.ai,S.v.ca-S.v.ai,S.v.ca*S.v.ai,S.v.ca+S.v.ai,"sqrt(S.v.ca,S.v.ai)",S.e.ca/S.e.ai,S.e.ca-S.e.ai,S.e.ca*S.e.ai,S.e.ca+S.e.ai,"sqrt(S.e.ca,S.e.ai)",M.m.ai,M.p.ai,M.r.ai,M.x.ai,M.v.ai,M.e.ai,S.m.ai,S.p.ai,S.r.ai,S.x.ai,S.v.ai,S.e.ai,M.m.ca,M.p.ca,M.r.ca,M.x.ca,M.v.ca,M.e.ca,S.m.ca,S.p.ca,S.r.ca,S.x.ca,S.v.ca,S.e.ca
(Gd0.94Yb0.06)2Zr2O7,7.794711051664437,108.7113,1995.29637358,140.7101,125.73280993778036,7.786558603429303,10.3863469995,18.23778136461707,13.4472052655,12.014648006631605,0.6651126760563382,0.4755399999999999,1.3411332,2.36446,1.7054045536470226,0.3668604651162791,2.178,4.34128,4.702,3.6641839473476217,10.10173228346457,2889.8,1018317.75,3524.8,3222.9768134443652,1.1428301886792451,7.569999999999991,3210.21,113.57,80.48431462092474,0.0,35.43791853681904,0.0,35.43791853681904,35.43791853681904,0.0,0.9641159117287325,0.0,0.9641159117287325,0.9641159117287325,0.0,0.08883067538237502,0.0,0.08883067538237502,0.08883067538237502,0.0,0.09416297927883688,0.0,0.09416297927883688,0.09416297927883688,0.0,902.256430659636,0.0,902.256430659636,902.256430659636,0.0,18.457157599876172,0.0,18.457157599876172,18.457157599876172,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,124.7107,11.9167761325,0.94446,1.262,3207.3,60.56999999999999,35.43791853681904,0.9641159117287325,0.08883067538237502,0.09416297927883688,902.256430659636,18.45715759987617
(Gd0.94Yb0.06)2Zr2O7,7.794711051664437,108.7113,1995.29637358,140.7101,125.73280993778036,7.786558603429303,10.3863469995,18.23778136461707,13.4472052655,12.014648006631605,0.6651126760563382,0.4755399999999999,1.3411332,2.36446,1.7054045536470226,0.3668604651162791,2.178,4.34128,4.702,3.6641839473476217,10.10173228346457,2889.8,1018317.75,3524.8,3222.9768134443652,1.1428301886792451,7.569999999999991,3210.21,113.57,80.48431462092474,0.0,35.43791853681904,0.0,35.43791853681904,35.43791853681904,0.0,0.9641159117287325,0.0,0.9641159117287325,0.9641159117287325,0.0,0.08883067538237502,0.0,0.08883067538237502,0.08883067538237502,0.0,0.09416297927883688,0.0,0.09416297927883688,0.09416297927883688,0.0,902.256430659636,0.0,902.256430659636,902.256430659636,0.0,18.457157599876172,0.0,18.457157599876172,18.457157599876172,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,124.7107,11.9167761325,0.94446,1.262,3207.3,60.56999999999999,35.43791853681904,0.9641159117287325,0.08883067538237502,0.09416297927883688,902.256430659636,18.45715759987617
(Gd0.925Yb0.075)2Zr2O7,7.80211289173344,108.829725,1997.191102525,140.828525,125.85027313687334,7.7789430298795805,10.374691903875,18.219944066724672,13.435550169875,12.003087945765404,0.6647535211267606,0.47605,1.340409,2.36395,1.7051221664443867,0.3666424418604651,2.17875,4.3387,4.70125,3.6639257037363615,10.075984251968505,2881.625,1015722.1875,3516.625,3214.841678158506,1.138443396226415,7.337499999999999,3197.8875,113.3375,80.30948827037811,0.0,35.43791853681904,0.0,35.43791853681904,35.43791853681904,0.0,0.9641159117287325,0.0,0.9641159117287325,0.9641159117287325,0.0,0.08883067538237502,0.0,0.08883067538237502,0.08883067538237502,0.0,0.09416297927883688,0.0,0.09416297927883688,0.09416297927883688,0.0,902.256430659636,0.0,902.256430659636,902.256430659636,0.0,18.457157599876172,0.0,18.457157599876172,18.457157599876172,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,124.829125,11.905121036875,0.94395,1.26125,3199.125,60.3375,35.43791853681904,0.9641159117287325,0.08883067538237502,0.09416297927883688,902.256430659636,18.45715759987617
(Gd0.925Yb0.075)2Zr2O7,7.80211289173344,108.829725,1997.191102525,140.828525,125.85027313687334,7.7789430298795805,10.374691903875,18.219944066724672,13.435550169875,12.003087945765404,0.6647535211267606,0.47605,1.340409,2.36395,1.7051221664443867,0.3666424418604651,2.17875,4.3387,4.70125,3.6639257037363615,10.075984251968505,2881.625,1015722.1875,3516.625,3214.841678158506,1.138443396226415,7.337499999999999,3197.8875,113.3375,80.30948827037811,0.0,35.43791853681904,0.0,35.43791853681904,35.43791853681904,0.0,0.9641159117287325,0.0,0.9641159117287325,0.9641159117287325,0.0,0.08883067538237502,0.0,0.08883067538237502,0.08883067538237502,0.0,0.09416297927883688,0.0,0.09416297927883688,0.09416297927883688,0.0,902.256430659636,0.0,902.256430659636,902.256430659636,0.0,18.457157599876172,0.0,18.457157599876172,18.457157599876172,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,124.829125,11.905121036875,0.94395,1.26125,3199.125,60.3375,35.43791853681904,0.9641159117287325,0.08883067538237502,0.09416297927883688,902.256430659636,18.45715759987617
(Gd0.925Yb0.075)2Zr2O7,7.80211289173344,108.829725,1997.191102525,140.828525,125.85027313687334,7.7789430298795805,10.374691903875,18.219944066724672,13.435550169875,12.003087945765404,0.6647535211267606,0.47605,1.340409,2.36395,1.7051221664443867,0.3666424418604651,2.17875,4.3387,4.70125,3.6639257037363615,10.075984251968505,2881.625,1015722.1875,3516.625,3214.841678158506,1.138443396226415,7.337499999999999,3197.8875,113.3375,80.30948827037811,0.0,35.43791853681904,0.0,35.43791853681904,35.43791853681904,0.0,0.9641159117287325,0.0,0.9641159117287325,0.9641159117287325,0.0,0.08883067538237502,0.0,0.08883067538237502,0.08883067538237502,0.0,0.09416297927883688,0.0,0.09416297927883688,0.09416297927883688,0.0,902.256430659636,0.0,902.256430659636,902.256430659636,0.0,18.457157599876172,0.0,18.457157599876172,18.457157599876172,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,124.829125,11.905121036875,0.94395,1.26125,3199.125,60.3375,35.43791853681904,0.9641159117287325,0.08883067538237502,0.09416297927883688,902.256430659636,18.45715759987617
(Gd0.865Sc0.075Yb0.06)2Zr2O7,7.531511912946737,104.5002717,1927.92244739698,136.4990717,121.55719509830662,7.586980996533668,10.0809076156125,17.77032803315007,13.141765881612502,11.71176137140841,0.658431338028169,0.48502749999999994,1.3276609499999998,2.3549724999999997,1.7001686903822957,0.3686046511627908,2.1719999999999997,4.3619200000000005,4.708,3.666254764742898,10.085787401574805,2884.7375,1016710.40625,3519.7375,3217.9389764888733,1.1562735849056605,8.282499999999999,3247.9725,114.2825,81.02187856529865,0.0,51.51386124003376,0.0,51.51386124003376,51.51386124003376,0.0,3.083375886921004,0.0,3.083375886921004,3.083375886921004,0.0,0.10333561825430762,0.0,0.10333561825430762,0.10333561825430762,0.0,0.10425329730996524,0.0,0.10425329730996524,0.10425329730996524,0.0,783.8955207806714,0.0,783.8955207806714,783.8955207806714,0.0,19.305115902267985,0.0,19.305115902267985,19.305115902267985,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,120.4996717,11.6113367486125,0.9349725,1.2680000000000002,3202.2375,61.2825,51.51386124003376,3.083375886921004,0.10333561825430762,0.10425329730996524,783.8955207806714,19.305115902267982
(Gd0.865Sc0.075Yb0.06)2Zr2O7,7.531511912946737,104.5002717,1927.92244739698,136.4990717,121.55719509830662,7.586980996533668,10.0809076156125,17.77032803315007,13.141765881612502,11.71176137140841,0.658431338028169,0.48502749999999994,1.3276609499999998,2.3549724999999997,1.7001686903822957,0.3686046511627908,2.1719999999999997,4.3619200000000005,4.708,3.666254764742898,10.085787401574805,2884.7375,1016710.40625,3519.7375,3217.9389764888733,1.1562735849056605,8.282499999999999,3247.9725,114.2825,81.02187856529865,0.0,51.51386124003376,0.0,51.51386124003376,51.51386124003376,0.0,3.083375886921004,0.0,3.083375886921004,3.083375886921004,0.0,0.10333561825430762,0.0,0.10333561825430762,0.10333561825430762,0.0,0.10425329730996524,0.0,0.10425329730996524,0.10425329730996524,0.0,783.8955207806714,0.0,783.8955207806714,783.8955207806714,0.0,19.305115902267985,0.0,19.305115902267985,19.305115902267985,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,120.4996717,11.6113367486125,0.9349725,1.2680000000000002,3202.2375,61.2825,51.51386124003376,3.083375886921004,0.10333561825430762,0.10425329730996524,783.8955207806714,19.305115902267982
(Gd0.865Sc0.075Yb0.06)2Zr2O7,7.531511912946737,104.5002717,1927.92244739698,136.4990717,121.55719509830662,7.586980996533668,10.0809076156125,17.77032803315007,13.141765881612502,11.71176137140841,0.658431338028169,0.48502749999999994,1.3276609499999998,2.3549724999999997,1.7001686903822957,0.3686046511627908,2.1719999999999997,4.3619200000000005,4.708,3.666254764742898,10.085787401574805,2884.7375,1016710.40625,3519.7375,3217.9389764888733,1.1562735849056605,8.282499999999999,3247.9725,114.2825,81.02187856529865,0.0,51.51386124003376,0.0,51.51386124003376,51.51386124003376,0.0,3.083375886921004,0.0,3.083375886921004,3.083375886921004,0.0,0.10333561825430762,0.0,0.10333561825430762,0.10333561825430762,0.0,0.10425329730996524,0.0,0.10425329730996524,0.10425329730996524,0.0,783.8955207806714,0.0,783.8955207806714,783.8955207806714,0.0,19.305115902267985,0.0,19.305115902267985,19.305115902267985,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,120.4996717,11.6113367486125,0.9349725,1.2680000000000002,3202.2375,61.2825,51.51386124003376,3.083375886921004,0.10333561825430762,0.10425329730996524,783.8955207806714,19.305115902267982
(Gd0.8Sc0.1Yb0.1)2Zr2O7,7.4635171068915085,103.41239559999998,1910.51708252264,135.4111956,120.47886839100114,7.500146931435863,9.94801423265,17.566944128281335,13.008872498650005,11.580020528028856,0.6552464788732395,0.4895499999999999,1.3212389999999998,2.35045,1.697685837397485,0.3686046511627908,2.1719999999999997,4.3619200000000005,4.708,3.666254764742898,10.011811023622046,2861.25,1009253.125,3496.25,3194.566920961275,1.149056603773585,7.899999999999999,3227.7,113.9,80.73295485735675,0.0,51.51386124003376,0.0,51.51386124003376,51.51386124003376,0.0,3.083375886921004,0.0,3.083375886921004,3.083375886921004,0.0,0.10333561825430762,0.0,0.10333561825430762,0.10333561825430762,0.0,0.10425329730996524,0.0,0.10425329730996524,0.10425329730996524,0.0,783.8955207806714,0.0,783.8955207806714,783.8955207806714,0.0,19.305115902267985,0.0,19.305115902267985,19.305115902267985,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,119.4117956,11.478443365650001,0.93045,1.2680000000000002,3178.75,60.9,51.51386124003376,3.083375886921004,0.10333561825430762,0.10425329730996524,783.8955207806714,19.305115902267982
(Gd0.8Sc0.1Yb0.1)2Zr2O7,7.4635171068915085,103.41239559999998,1910.51708252264,135.4111956,120.47886839100114,7.500146931435863,9.94801423265,17.566944128281335,13.008872498650005,11.580020528028856,0.6552464788732395,0.4895499999999999,1.3212389999999998,2.35045,1.697685837397485,0.3686046511627908,2.1719999999999997,4.3619200000000005,4.708,3.666254764742898,10.011811023622046,2861.25,1009253.125,3496.25,3194.566920961275,1.149056603773585,7.899999999999999,3227.7,113.9,80.73295485735675,0.0,51.51386124003376,0.0,51.51386124003376,51.51386124003376,0.0,3.083375886921004,0.0,3.083375886921004,3.083375886921004,0.0,0.10333561825430762,0.0,0.10333561825430762,0.10333561825430762,0.0,0.10425329730996524,0.0,0.10425329730996524,0.10425329730996524,0.0,783.8955207806714,0.0,783.8955207806714,783.8955207806714,0.0,19.305115902267985,0.0,19.305115902267985,19.305115902267985,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,119.4117956,11.478443365650001,0.93045,1.2680000000000002,3178.75,60.9,51.51386124003376,3.083375886921004,0.10333561825430762,0.10425329730996524,783.8955207806714,19.305115902267982
(Gd0.8Sc0.1Yb0.1)2Zr2O7,7.4635171068915085,103.41239559999998,1910.51708252264,135.4111956,120.47886839100114,7.500146931435863,9.94801423265,17.566944128281335,13.008872498650005,11.580020528028856,0.6552464788732395,0.4895499999999999,1.3212389999999998,2.35045,1.697685837397485,0.3686046511627908,2.1719999999999997,4.3619200000000005,4.708,3.666254764742898,10.011811023622046,2861.25,1009253.125,3496.25,3194.566920961275,1.149056603773585,7.899999999999999,3227.7,113.9,80.73295485735675,0.0,51.51386124003376,0.0,51.51386124003376,51.51386124003376,0.0,3.083375886921004,0.0,3.083375886921004,3.083375886921004,0.0,0.10333561825430762,0.0,0.10333561825430762,0.10333561825430762,0.0,0.10425329730996524,0.0,0.10425329730996524,0.10425329730996524,0.0,783.8955207806714,0.0,783.8955207806714,783.8955207806714,0.0,19.305115902267985,0.0,19.305115902267985,19.305115902267985,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,119.4117956,11.478443365650001,0.93045,1.2680000000000002,3178.75,60.9,51.51386124003376,3.083375886921004,0.10333561825430762,0.10425329730996524,783.8955207806714,19.305115902267982
(Gd1/6La5/6)2Zr2O7,7.287363640719858,100.59404583333333,1865.425177265833,132.5928458333333,117.68607569143612,7.0493078645107925,9.258036990333334,16.510982855532912,12.318895256333336,10.896477165829609,0.6979460093896713,0.4289166666666667,1.4073383333333331,2.411083333333333,1.7316599474524756,0.3556201550387597,2.216666666666667,4.208266666666667,4.663333333333333,3.6510470339951033,9.93569553805774,2837.083333333333,1001580.2083333331,3472.083333333333,3170.520817932669,1.0188679245283019,1.0,2862.0,107.0,75.66372975210778,0.0,27.82779792917268,0.0,27.82779792917268,27.82779792917268,0.0,1.2280443184697762,0.0,1.2280443184697762,1.2280443184697762,0.0,0.1330071008964893,0.0,0.1330071008964893,0.1330071008964893,0.0,0.09416297927883688,0.0,0.09416297927883688,0.09416297927883688,0.0,582.3372447874742,0.0,582.3372447874742,582.3372447874742,0.0,12.710450643291745,0.0,12.710450643291745,12.710450643291745,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,116.59344583333332,10.788466123333334,0.9910833333333332,1.2233333333333334,3154.583333333333,54.0,27.82779792917268,1.2280443184697762,0.1330071008964893,0.09416297927883688,582.3372447874742,12.710450643291745
(Gd1/6La5/6)2Zr2O7,7.287363640719858,100.59404583333333,1865.425177265833,132.5928458333333,117.68607569143612,7.0493078645107925,9.258036990333334,16.510982855532912,12.318895256333336,10.896477165829609,0.6979460093896713,0.4289166666666667,1.4073383333333331,2.411083333333333,1.7316599474524756,0.3556201550387597,2.216666666666667,4.208266666666667,4.663333333333333,3.6510470339951033,9.93569553805774,2837.083333333333,1001580.2083333331,3472.083333333333,3170.520817932669,1.0188679245283019,1.0,2862.0,107.0,75.66372975210778,0.0,27.82779792917268,0.0,27.82779792917268,27.82779792917268,0.0,1.2280443184697762,0.0,1.2280443184697762,1.2280443184697762,0.0,0.1330071008964893,0.0,0.1330071008964893,0.1330071008964893,0.0,0.09416297927883688,0.0,0.09416297927883688,0.09416297927883688,0.0,582.3372447874742,0.0,582.3372447874742,582.3372447874742,0.0,12.710450643291745,0.0,12.710450643291745,12.710450643291745,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,116.59344583333332,10.788466123333334,0.9910833333333332,1.2233333333333334,3154.583333333333,54.0,27.82779792917268,1.2280443184697762,0.1330071008964893,0.09416297927883688,582.3372447874742,12.710450643291745
(Gd1/6La5/6)2Zr2O7,7.287363640719858,100.59404583333333,1865.425177265833,132.5928458333333,117.68607569143612,7.0493078645107925,9.258036990333334,16.510982855532912,12.318895256333336,10.896477165829609,0.6979460093896713,0.4289166666666667,1.4073383333333331,2.411083333333333,1.7316599474524756,0.3556201550387597,2.216666666666667,4.208266666666667,4.663333333333333,3.6510470339951033,9.93569553805774,2837.083333333333,1001580.2083333331,3472.083333333333,3170.520817932669,1.0188679245283019,1.0,2862.0,107.0,75.66372975210778,0.0,27.82779792917268,0.0,27.82779792917268,27.82779792917268,0.0,1.2280443184697762,0.0,1.2280443184697762,1.2280443184697762,0.0,0.1330071008964893,0.0,0.1330071008964893,0.1330071008964893,0.0,0.09416297927883688,0.0,0.09416297927883688,0.09416297927883688,0.0,582.3372447874742,0.0,582.3372447874742,582.3372447874742,0.0,12.710450643291745,0.0,12.710450643291745,12.710450643291745,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,116.59344583333332,10.788466123333334,0.9910833333333332,1.2233333333333334,3154.583333333333,54.0,27.82779792917268,1.2280443184697762,0.1330071008964893,0.09416297927883688,582.3372447874742,12.710450643291745
(Gd2/6La4/6)2Zr2O7,7.382911650853572,102.12275666666665,1889.8836333726667,134.12155666666663,119.20077472879332,7.202850471134273,9.493023068666668,16.870612395663663,12.553881334666665,11.129182888854187,0.6916666666666667,0.4378333333333333,1.3946766666666666,2.4021666666666666,1.726572141878558,0.3580426356589148,2.208333333333333,4.236933333333334,4.671666666666667,3.6538476675660383,9.989501312335957,2854.166666666666,1007004.1666666664,3489.166666666666,3187.5187363283753,1.0471698113207548,2.5,2941.5,108.5,76.74144903505537,0.0,27.82779792917268,0.0,27.82779792917268,27.82779792917268,0.0,1.2280443184697762,0.0,1.2280443184697762,1.2280443184697762,0.0,0.1330071008964893,0.0,0.1330071008964893,0.1330071008964893,0.0,0.09416297927883688,0.0,0.09416297927883688,0.09416297927883688,0.0,582.3372447874742,0.0,582.3372447874742,582.3372447874742,0.0,12.710450643291745,0.0,12.710450643291745,12.710450643291745,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,118.12215666666664,11.023452201666668,0.9821666666666666,1.231666666666667,3171.666666666666,55.5,27.82779792917268,1.2280443184697762,0.1330071008964893,0.09416297927883688,582.3372447874742,12.710450643291745
(Gd2/6La4/6)2Zr2O7,7.382911650853572,102.12275666666665,1889.8836333726667,134.12155666666663,119.20077472879332,7.202850471134273,9.493023068666668,16.870612395663663,12.553881334666665,11.129182888854187,0.6916666666666667,0.4378333333333333,1.3946766666666666,2.4021666666666666,1.726572141878558,0.3580426356589148,2.208333333333333,4.236933333333334,4.671666666666667,3.6538476675660383,9.989501312335957,2854.166666666666,1007004.1666666664,3489.166666666666,3187.5187363283753,1.0471698113207548,2.5,2941.5,108.5,76.74144903505537,0.0,27.82779792917268,0.0,27.82779792917268,27.82779792917268,0.0,1.2280443184697762,0.0,1.2280443184697762,1.2280443184697762,0.0,0.1330071008964893,0.0,0.1330071008964893,0.1330071008964893,0.0,0.09416297927883688,0.0,0.09416297927883688,0.09416297927883688,0.0,582.3372447874742,0.0,582.3372447874742,582.3372447874742,0.0,12.710450643291745,0.0,12.710450643291745,12.710450643291745,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,118.12215666666664,11.023452201666668,0.9821666666666666,1.231666666666667,3171.666666666666,55.5,27.82779792917268,1.2280443184697762,0.1330071008964893,0.09416297927883688,582.3372447874742,12.710450643291745
(Gd2/6La4/6)2Zr2O7,7.382911650853572,102.12275666666665,1889.8836333726667,134.12155666666663,119.20077472879332,7.202850471134273,9.493023068666668,16.870612395663663,12.553881334666665,11.129182888854187,0.6916666666666667,0.4378333333333333,1.3946766666666666,2.4021666666666666,1.726572141878558,0.3580426356589148,2.208333333333333,4.236933333333334,4.671666666666667,3.6538476675660383,9.989501312335957,2854.166666666666,1007004.1666666664,3489.166666666666,3187.5187363283753,1.0471698113207548,2.5,2941.5,108.5,76.74144903505537,0.0,27.82779792917268,0.0,27.82779792917268,27.82779792917268,0.0,1.2280443184697762,0.0,1.2280443184697762,1.2280443184697762,0.0,0.1330071008964893,0.0,0.1330071008964893,0.1330071008964893,0.0,0.09416297927883688,0.0,0.09416297927883688,0.09416297927883688,0.0,582.3372447874742,0.0,582.3372447874742,582.3372447874742,0.0,12.710450643291745,0.0,12.710450643291745,12.710450643291745,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,118.12215666666664,11.023452201666668,0.9821666666666666,1.231666666666667,3171.666666666666,55.5,27.82779792917268,1.2280443184697762,0.1330071008964893,0.09416297927883688,582.3372447874742,12.710450643291745
(Gd3/6La3/6)2Zr2O7,7.478459660987286,103.65146750000001,1914.3420894795001,135.6502675,120.71582702306502,7.356393077757753,9.728009147,17.230241935794414,12.788867413,11.361982478234355,0.6853873239436621,0.44675,1.3820149999999998,2.39325,1.721515484246366,0.3604651162790698,2.2,4.2656,4.68,3.656665147371304,10.043307086614174,2871.25,1012428.125,3506.25,3204.517563144256,1.0754716981132075,4.0,3021.0,110.0,77.83315488916018,0.0,27.82779792917268,0.0,27.82779792917268,27.82779792917268,0.0,1.2280443184697762,0.0,1.2280443184697762,1.2280443184697762,0.0,0.1330071008964893,0.0,0.1330071008964893,0.1330071008964893,0.0,0.09416297927883688,0.0,0.09416297927883688,0.09416297927883688,0.0,582.3372447874742,0.0,582.3372447874742,582.3372447874742,0.0,12.710450643291745,0.0,12.710450643291745,12.710450643291745,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,119.6508675,11.25843828,0.97325,1.24,3188.75,57.0,27.82779792917268,1.2280443184697762,0.1330071008964893,0.09416297927883688,582.3372447874742,12.710450643291745
(Gd3/6La3/6)2Zr2O7,7.478459660987286,103.65146750000001,1914.3420894795001,135.6502675,120.71582702306502,7.356393077757753,9.728009147,17.230241935794414,12.788867413,11.361982478234355,0.6853873239436621,0.44675,1.3820149999999998,2.39325,1.721515484246366,0.3604651162790698,2.2,4.2656,4.68,3.656665147371304,10.043307086614174,2871.25,1012428.125,3506.25,3204.517563144256,1.0754716981132075,4.0,3021.0,110.0,77.83315488916018,0.0,27.82779792917268,0.0,27.82779792917268,27.82779792917268,0.0,1.2280443184697762,0.0,1.2280443184697762,1.2280443184697762,0.0,0.1330071008964893,0.0,0.1330071008964893,0.1330071008964893,0.0,0.09416297927883688,0.0,0.09416297927883688,0.09416297927883688,0.0,582.3372447874742,0.0,582.3372447874742,582.3372447874742,0.0,12.710450643291745,0.0,12.710450643291745,12.710450643291745,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,119.6508675,11.25843828,0.97325,1.24,3188.75,57.0,27.82779792917268,1.2280443184697762,0.1330071008964893,0.09416297927883688,582.3372447874742,12.710450643291745
(Gd3/6La3/6)2Zr2O7,7.478459660987286,103.65146750000001,1914.3420894795001,135.6502675,120.71582702306502,7.356393077757753,9.728009147,17.230241935794414,12.788867413,11.361982478234355,0.6853873239436621,0.44675,1.3820149999999998,2.39325,1.721515484246366,0.3604651162790698,2.2,4.2656,4.68,3.656665147371304,10.043307086614174,2871.25,1012428.125,3506.25,3204.517563144256,1.0754716981132075,4.0,3021.0,110.0,77.83315488916018,0.0,27.82779792917268,0.0,27.82779792917268,27.82779792917268,0.0,1.2280443184697762,0.0,1.2280443184697762,1.2280443184697762,0.0,0.1330071008964893,0.0,0.1330071008964893,0.1330071008964893,0.0,0.09416297927883688,0.0,0.09416297927883688,0.09416297927883688,0.0,582.3372447874742,0.0,582.3372447874742,582.3372447874742,0.0,12.710450643291745,0.0,12.710450643291745,12.710450643291745,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,119.6508675,11.25843828,0.97325,1.24,3188.75,57.0,27.82779792917268,1.2280443184697762,0.1330071008964893,0.09416297927883688,582.3372447874742,12.710450643291745
(Gd4/6La2/6)2Zr2O7,7.574007671121,105.18017833333332,1938.800545586333,137.17897833333333,122.23121943842524,7.509935684381236,9.962995225333335,17.589871475925168,13.023853491333337,11.594870280079254,0.6791079812206572,0.4556666666666668,1.3693533333333332,2.384333333333333,1.7164902498347543,0.3628875968992248,2.1916666666666664,4.294266666666666,4.6883333333333335,3.659499434500723,10.097112860892386,2888.333333333333,1017852.0833333331,3523.333333333333,3221.517284000057,1.1037735849056605,5.5,3100.5,111.5,78.9382670192347,0.0,27.82779792917268,0.0,27.82779792917268,27.82779792917268,0.0,1.2280443184697762,0.0,1.2280443184697762,1.2280443184697762,0.0,0.1330071008964893,0.0,0.1330071008964893,0.1330071008964893,0.0,0.09416297927883688,0.0,0.09416297927883688,0.09416297927883688,0.0,582.3372447874742,0.0,582.3372447874742,582.3372447874742,0.0,12.710450643291745,0.0,12.710450643291745,12.710450643291745,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,121.17957833333332,11.493424358333336,0.9643333333333332,1.2483333333333333,3205.833333333333,58.5,27.82779792917268,1.2280443184697762,0.1330071008964893,0.09416297927883688,582.3372447874742,12.710450643291745
